episode,return
210,285.71471761703634
211,391.259948719147
212,411.88118214575746
213,449.4767638362909
214,429.16100920664826
215,331.1307048095525
216,387.50047424440726
217,313.26609047081854
218,450.9259505701637
219,321.99888153075926
220,393.75325587758306
221,372.96114614741884
222,446.484396121551
223,272.82748641623573
224,526.2852577164705
225,366.68834835996927
226,455.34973248964786
227,395.42661873219186
228,506.1120790006682
229,377.6428141573956
230,477.4276034247663
231,425.6590031441513
232,437.7959483696711
233,305.11364886122294
234,436.6024427096702
235,377.10918562936445
236,267.0918545062118
237,262.75133644709865
238,438.4766717706021
239,362.2982171229512
240,297.5148017713083
241,241.3609403885421
242,336.41052399470465
243,452.75262185065117
244,366.8241436200797
245,389.14452972745016
246,386.03701682486485
247,425.1203066272618
248,304.6706375231827
249,393.4230805056495
250,352.372829735766
251,383.45749414596366
252,391.6216092574397
253,438.50091660262035
254,457.49720826716623
255,421.79005789384
256,424.2504939396217
257,393.4911275255469
258,284.10080200930213
259,479.4352359980297
260,343.9100602588185
261,368.81530977873354
262,448.313545750667
263,285.74900150699534
264,392.7865067435864
265,391.32867555249277
266,324.7814558649426
267,339.5715562655114
268,432.60142478002217
269,337.452810206403
270,373.14758519917103
271,403.4174007701216
272,443.893349710931
273,460.19211694019856
274,281.43283742151925
275,392.37858154104975
276,453.4561699288448
277,288.51404281691055
278,474.6432061133718
279,464.65718852284806
280,469.7660427374391
281,462.4121994198392
282,436.0088664189645
283,480.39151234052486
284,463.88906348654876
285,439.10832650049775
286,465.09265402497425
287,443.5434702127195
288,369.3370203905357
289,443.7807424109374
290,482.82135662041424
291,352.129524339408
292,453.61529675041237
293,390.86667417753114
294,520.560286405725
295,446.8595988641823
296,401.4220170727275
297,507.9549671423923
298,461.1664935760605
299,420.9684196262936
300,260.13900210484707
301,393.63071075382925
302,388.1743803106607
303,310.23642592565716
304,471.59167154078546
305,501.4207199449833
306,361.1252183205743
307,510.3492600338101
308,564.7194859321598
309,498.63190473842633
310,509.88015618832577
311,533.431753558412
312,453.31673449856464
313,542.3054631730952
314,491.1800179008578
315,502.9046848524691
316,393.75543613259674
317,440.28095502065617
318,511.34850503310827
319,482.3488446339127
320,558.2105126750201
321,529.8493321021774
322,538.9597304265218
323,402.61810820092444
324,629.9995961018792
325,415.0261402983663
326,631.3114752619474
327,535.7706302107043
328,567.9254229719903
329,423.48861212201984
330,593.6796567481531
331,468.03040390761345
332,520.054932266467
333,302.8182442439421
334,524.7971534536747
335,589.9498461120336
336,614.7765318229369
337,270.7233914303481
338,638.964904417124
339,585.6886275553634
340,554.5518412614655
341,558.9085999936041
342,556.1420173037966
343,558.3893682774909
344,545.8331228405964
345,532.7078712273297
346,475.40987883971667
347,556.4007279377867
348,439.19941417672345
349,475.96297060562256
350,529.7901477785745
351,578.4200212205384
352,547.4331317898235
353,502.2452904216259
354,496.6331207761207
355,518.2008989299295
356,540.584690240948
357,592.2521895094105
358,567.302766505259
359,567.6591221595029
360,656.7689526083409
361,403.05583636480617
362,502.83773259545785
363,519.7392709888879
364,513.6437621504915
365,491.434713252381
366,390.6511228885505
367,488.7077384681894
368,483.48902866665355
369,568.3447713037931
370,597.0910994964058
371,485.7858278095267
372,582.8703193006028
373,331.66042955574244
374,585.3813092424439
375,588.8648240528123
376,534.3018430562402
377,645.8611696753014
378,463.09274658516995
379,263.45028589906224
380,570.5463824475543
381,482.0042832879904
382,594.440845064519
383,643.6626564656916
384,531.2824697588992
385,535.6101105966079
386,530.3436290310142
387,578.0255810399216
388,546.2568461733251
389,595.1091611038178
390,402.6009877867431
391,585.3780215044192
392,607.3955041404425
393,436.7784586424284
394,552.9283579721538
395,273.9741625822144
396,571.0354132736653
397,619.8951133121413
398,551.3477891814892
399,603.1976663862727
400,582.9546230827718
401,510.1257231832682
402,233.22274591293865
403,602.5198280909586
404,603.529252636623
405,562.5218157508988
406,629.0582222613883
407,605.1959347996055
408,556.3123039209194
409,517.0561990895496
410,546.330018538009
411,1.4788863000241719
412,609.9864602372575
413,555.6790665168556
414,556.3372339122166
415,348.9116327876489
416,593.7730730626126
417,539.8994584915853
418,593.8986529517742
419,622.6407028786981
420,591.0543369168045
421,477.3657214625788
422,593.6465749588135
423,411.6070641585088
424,575.8309202139096
425,654.9848919284316
426,616.5812000879363
427,615.7337699982091
428,667.729513598625
429,622.3100875485352
430,586.2179647033404
431,599.8371289496679
432,656.5035485497767
433,558.9988446224543
434,576.3864480157529
435,603.8148925016563
436,604.5809172534236
437,273.71532166812005
438,578.8616440183445
439,611.8886970230233
440,582.161784562571
441,605.4653143204729
442,657.7047564024408
443,553.5713605647707
444,558.2346290923261
445,590.7182656376948
446,558.7882897603182
447,563.0176113090703
448,610.9840794034326
449,597.6242044658845
450,636.7473722528366
451,567.6549554957622
452,667.3012873149305
453,617.6505629849581
454,618.3523268567244
455,610.0177931411909
456,591.9343633078868
457,255.32024455708796
458,596.3899116857615
459,486.27072650351806
460,606.926303607455
461,619.2256627982345
462,492.6310281887098
463,452.9929779014333
464,625.3488319700225
465,336.12312406153814
466,591.8263724273312
467,509.4412135598061
468,625.8271126700661
469,567.239044915951
470,497.87031769964585
471,538.4840995158834
472,602.0999289177579
473,485.8400672844268
474,523.8638779687419
475,461.0697499044966
476,444.8994248695284
477,638.803594110306
478,627.6524174208845
479,620.8361846308273
480,543.8358881145297
481,614.1641856739498
482,633.3474487031533
483,673.888680512954
484,545.3547367601174
485,625.6567617479743
486,533.8918347221968
487,535.0337088324011
488,595.6026229697713
489,625.4049684251253
490,633.7768153117465
491,625.2959398425658
492,506.67580938413033
493,388.50373460455387
494,580.1429046455681
495,599.9092506025025
496,539.3123349700594
497,560.8935489810043
498,560.0074664507772
499,552.5392818270666
500,562.3797020366468
501,569.9258610807299
502,469.54397199344464
503,634.9370512424736
504,681.4498129207745
505,586.2050902810399
506,447.70787556747734
507,650.0129210027903
508,703.7949457758442
509,686.224148230717
510,661.1766132929297
511,597.6042977745718
512,583.5154140198307
513,621.228210030462
514,493.5130504076468
515,606.9083530176014
516,593.4460644496594
517,646.5190082444341
518,621.0540621087968
519,609.7355927047452
520,564.1756979872897
521,560.241740096757
522,589.5207303097709
523,540.7404251374771
524,615.6224565788227
525,585.3617870691353
526,693.6692159176833
527,661.6575301664724
528,412.6248383483002
529,571.9623208318128
530,662.7248697371267
531,656.1130862910966
532,608.817673756318
533,458.9376460695165
534,621.8279694793969
535,474.72173242302307
536,411.142035575711
537,629.3131467189128
538,614.112023982783
539,581.3174915249374
540,469.8555920785451
541,535.6458265790693
542,530.0362890469034
543,541.6197898147661
544,551.3763395017021
545,662.7911389582057
546,510.9736948013861
547,524.38139804884
548,566.9260100099941
549,641.8330471409744
550,623.6974448471767
551,599.841747326396
552,442.6808409060068
553,727.770700482326
554,564.4043165264857
555,566.7642961889226
556,592.564807518926
557,665.7631867503887
558,532.5301532969503
559,542.7925083247928
560,643.497155084991
561,501.7227053092694
562,588.8715500792337
563,524.4293295876424
564,602.856502017753
565,537.3218767324888
566,607.3700434626026
567,571.6301673160199
568,615.5820959166185
569,553.8167281281344
570,363.9561690098682
571,501.0369282458656
572,401.27937409915694
573,565.1280179835035
574,579.4296656726232
575,517.8785608771519
576,505.3412255235845
577,634.4540563707856
578,652.3207725913703
579,614.7013855008366
580,597.2741339189496
581,676.0408500795064
582,550.1999582516291
583,655.4752701969974
584,580.8470045891793
585,574.9753981020895
586,527.0655673124842
587,457.419629302734
588,633.0547685607629
589,651.2129620827757
590,427.530194839909
591,556.8511826818941
592,516.4665098356768
593,606.5301441914099
594,579.7823342429075
595,346.7208184067206
596,562.1636459628302
597,604.1598284084997
598,653.9789203612152
599,628.7873948433332
600,459.8322301124131
601,654.8954673284527
602,602.0277844004293
603,622.3481734851734
604,635.8308292316685
605,17.37779287594539
606,464.2512387106608
607,606.9419656653745
608,621.78435268152
609,676.793222083258
610,614.6576362534514
611,548.4029603400654
612,566.6801153822589
613,713.8921598469246
614,699.9792650751095
615,567.0944729982053
616,601.6092732425946
617,634.1758843315805
618,692.5724040721863
619,636.2838215007433
620,764.7839792773545
621,657.6725695613742
622,587.7557624781705
623,633.5582783980733
624,643.3215353635198
625,579.0949110494211
626,668.2372028760283
627,659.2282194138144
628,642.0475414232114
629,568.7841274813028
630,663.0069117999747
631,549.5033182727185
632,675.6032601527218
633,622.1777590513219
634,711.2677778232722
635,649.7794624393708
636,700.0558691513514
637,696.1911420293343
638,640.502501165036
639,619.7970699843294
640,464.42141092762677
641,656.5135200162283
642,465.67443252034536
643,660.4459862621204
644,580.110986327823
645,591.6789205168259
646,717.0622251751562
647,626.8043092965753
648,650.914167762327
649,588.144292986538
650,522.5592012047202
651,611.7696882749105
652,670.5902244876952
653,661.1290010047455
654,468.75071765481187
655,622.2360027032144
656,600.6667266276025
657,388.8711858712088
658,631.1672213005198
659,541.3741778544058
660,622.8137532948833
661,599.5563262872608
662,631.1414699026485
663,628.0174740844914
664,531.2331510238919
665,471.5125343144969
666,548.5090322049681
667,613.9276985070279
668,619.3240883628488
669,654.9306313301313
670,587.7922213355777
671,553.4146421167507
672,631.0227511274416
673,696.8344686862638
674,667.3376092455932
675,564.7322402332373
676,600.5593506777645
677,606.3093109388002
678,598.4967891763658
679,542.4633236202068
680,563.5083363876827
681,562.47654561843
682,564.2035026459102
683,546.5189835347735
684,583.4847806224906
685,705.1993257276507
686,617.4105053668136
687,543.1181562034685
688,649.1538945883142
689,612.7926536749144
690,679.2423695283694
691,571.1087475235838
692,556.4507520617509
693,701.5152566915906
694,607.8514524737999
695,572.8920164204933
696,617.07060415255
697,601.7741964467016
698,640.2209578466719
699,616.3853182026768
700,479.37673762951295
701,604.4150996297737
702,564.5989235620802
703,536.9344449729582
704,554.4967729454677
705,573.5448251712468
706,635.9941985615282
707,488.9337585801767
708,614.4633844653499
709,683.4221233789912
710,606.3814262165197
711,699.8267497264667
712,659.4817178131607
713,605.6601234191128
714,606.017149369595
715,511.8390891363781
716,650.0903414725315
717,671.7777514757497
718,479.96674524480727
719,343.51910674933384
720,536.780047680074
721,605.9981952452135
722,582.6265440180863
723,644.3400055007626
724,637.346704963174
725,422.5689037981533
726,563.9963028200143
727,566.5386449216235
728,578.2645040671599
729,606.7345761894005
730,704.6526151669234
731,625.6582229003225
732,610.2949117267709
733,586.6207161497236
734,656.9289480401588
735,649.0960648526286
736,583.1967600723644
737,558.342689643629
738,559.8744876350457
739,556.1782758919378
740,596.6031008556351
741,634.7570402713711
742,193.16147909201993
743,607.2574329500245
744,524.1715287334374
745,513.108308127533
746,542.3416721567248
747,423.6719727603785
748,649.1226558920822
749,528.4340348869925
750,701.3775272970546
751,508.0606160143574
752,535.0179841259106
753,619.7549825268602
754,584.187823311656
755,625.2784296814073
756,674.7019862936912
757,574.469316327573
758,465.83980354117716
759,600.3401865411704
760,700.6200418080662
761,654.4521073287427
762,666.5700347274395
763,649.0959252876121
764,624.9595283084379
765,629.5641615583254
766,674.877769751939
767,654.1924683000511
768,622.4915718549602
769,673.4767436330512
770,593.3861891147583
771,658.8833482840865
772,592.0912391065228
773,614.899001054471
774,592.2755825537384
775,575.2317193366907
776,678.6270674863415
777,318.1221134717008
778,587.3460951980636
779,620.9668788291388
780,622.2972638286101
781,768.2337166625389
782,603.7036892140285
783,578.311410604295
784,608.2010260061016
785,726.6022014747034
786,480.79596394396094
787,754.0489673618747
788,270.4355788736309
789,673.7860359625332
790,555.8937389416257
791,663.0362226225909
792,603.4316881533161
793,247.39672072232878
794,626.7313326903477
795,651.9987108608855
796,560.485951980041
797,710.6786646849844
798,631.9577457151669
799,661.5793297785566
800,647.6999439242489
801,726.8270898917522
802,609.2445608984247
803,564.346370619433
804,654.6498185737429
805,634.5283075489008
806,739.2249652509436
807,677.188210144286
808,612.8675653332273
809,526.749302809989
810,632.0486976021083
811,627.848498820046
812,585.616328045779
813,691.3617185751633
814,626.8386976360591
815,577.3973668892675
816,584.6811385029332
817,545.1467061127782
818,625.0329071375398
819,632.8782851179778
820,615.0005409751797
821,536.4037096663856
822,697.9979206738828
823,744.6572158207251
824,678.8143595657475
825,611.2760439479921
826,674.9367133560897
827,709.0412809955544
828,675.8012153693531
829,671.3596593198844
830,625.2519253234138
831,650.9483038972511
832,580.0356676926472
833,648.9064832517018
834,583.0481105593606
835,650.4539106828161
836,595.5151251146199
837,639.5793710659007
838,653.1928505687124
839,605.2225280286841
840,697.3446517421925
841,639.8967719926266
842,558.5537869615354
843,654.2599529029277
844,627.8775529203654
845,661.7508436260679
846,646.3544396412209
847,649.4658967398336
848,719.205613615326
849,720.8849022148187
850,634.9257494384369
851,684.9093912563199
852,671.9871915898887
853,700.5081537982395
854,724.4708973448613
855,652.2163781402325
856,673.2477767725032
857,652.5757920719348
858,722.2335474150505
859,674.8871898919145
860,610.1009864923079
861,667.6598773832067
862,678.6658864311648
863,630.2891212685157
864,659.1117319572749
865,580.0361886974472
866,594.2670956808691
867,546.707970755461
868,633.5865274634225
869,735.7249158970558
870,606.9743739248966
871,691.449854728822
872,507.71948770933216
873,696.9202968406164
874,476.9268814016549
875,653.5291090925209
876,682.5246101832072
877,537.0809850371936
878,549.5689224631802
879,681.9006247119112
880,537.3837508881466
881,636.1352464944193
882,697.7232119451788
883,598.1964276916061
884,638.7496695353518
885,779.5991606459705
886,627.8322624577162
887,787.4998476190635
888,722.0353348551207
889,703.1390060697704
890,664.1160733255269
891,514.3984027387037
892,593.2091315500213
893,626.8097394893407
894,719.9005085767737
895,680.3324354219062
896,681.5652909618514
897,675.1982976506952
898,640.0304737548116
899,72.64040449532351
900,553.9993111309493
901,645.8934090431474
902,-23.377263508866378
903,521.395098145852
904,633.5120195079469
905,737.5223219600163
906,560.6686120879632
907,587.3622625995395
908,598.6873695048878
909,612.4723038888799
910,557.4732310627685
911,623.6425998502754
912,676.4020533576831
913,709.2417855685294
914,580.0047396413618
915,604.9287401212052
916,448.16484606883046
917,506.8128868036347
918,728.2287869012665
919,652.0636926877075
920,548.026164534799
921,757.1535863345669
922,685.3887389496248
923,670.2017460269935
924,615.1642536373404
925,637.9533017087568
926,425.7875948876438
927,729.6334675632834
928,700.1640288073509
929,676.1255298664759
930,650.5725063313993
931,781.1662772399904
932,711.7556220702844
933,610.9116038313562
934,733.0280632652866
935,458.17324430413146
936,637.2202200250832
937,682.0081129795649
938,615.7715649746317
939,691.8675587458795
940,668.5085705150459
941,638.8454072370935
942,622.1023729804938
943,612.7555425208088
944,630.1857035337625
945,696.6804140220206
946,707.1704777822181
947,768.7054465072948
948,650.0559002692921
949,586.783483349109
950,613.4193268319113
951,675.6021777256187
952,644.7811195515822
953,663.543917100823
954,716.7295124440408
955,666.8389039061796
956,682.1372643618912
957,557.1658408886934
958,533.1655755178053
959,631.3713560036589
960,666.6641686835001
961,603.955533140628
962,712.0646807710916
963,605.0584184077974
964,548.7985068637332
965,624.1140165585022
966,643.9306771929334
967,736.2676642043837
968,619.7268802406902
969,733.0577064639722
970,314.3312755298632
971,485.93097994209177
972,698.1946511097816
973,645.74157997442
974,665.2242973867906
975,719.0137121626864
976,551.4668638774126
977,689.7827051370348
978,607.8427281705137
979,687.9678756181429
980,690.413703622713
981,715.4894678512176
982,623.3031184928544
983,641.0947932351539
984,631.3873475713037
985,690.0338168875898
986,663.0898626393081
987,695.5992907512541
988,670.2708920077885
989,620.7715412736763
990,594.3755334215798
991,614.0744231663599
992,606.7268642164852
993,665.2491929170271
994,613.5638051695103
995,607.7486541143035
996,554.1099381146242
997,545.097242152515
998,642.1805606486303
999,669.6737687788698
1000,539.1393604238289
